Time (s),Signal (V),Peak Time (s),Sample #,Type
01.906,2.203236916,,,
01.908,2.203236916,,,
01.910,2.228577843,,,
01.912,2.367952937,,,
01.914,2.3806234,,,
01.916,2.481987105,,,
01.918,2.456646178,,,
01.920,2.558009883,,,
01.922,2.228577843,,,
01.924,2.21590738,,,
01.926,2.101873212,,,
01.928,2.152555064,,,
01.930,2.21590738,,,
01.932,2.329941547,,,
01.934,2.456646178,,,
01.936,2.317271084,,,
01.938,2.367952937,,,
01.940,2.418634789,,,
01.942,2.228577843,,,
01.944,2.329941547,,,
01.946,2.405964326,,,
01.948,2.329941547,,,
01.950,2.3806234,,,
01.952,2.456646178,,,
01.954,2.596021273,,,
01.956,2.456646178,,,
01.958,2.469316642,,,
01.960,2.304600621,,,
01.962,2.127214138,,,
01.964,1.924486728,,,
01.966,2.266589232,,,
01.968,2.266589232,,,
01.970,2.291930158,,,
01.972,2.621362199,,,
01.974,2.54533942,,,
01.976,2.532668957,,,
01.978,2.443975715,,,
01.980,2.342612011,,,
01.982,2.241248306,,,
01.984,2.253918769,,,
01.986,2.114543675,,,
01.988,2.089202749,,,
01.990,2.17789599,,,
01.992,2.342612011,,,
01.994,2.558009883,,,
01.996,2.672044051,,,
01.998,2.431305252,,,
02.000,2.253918769,,,
02.002,2.190566453,,,
02.004,2.152555064,,,
02.006,2.228577843,,,
02.008,2.228577843,,,
02.010,2.279259695,,,
02.012,2.54533942,,,
02.014,2.481987105,,,
02.016,2.431305252,,,
02.018,2.355282474,,,
02.020,2.367952937,,,
02.022,2.21590738,,,
02.024,2.114543675,,,
02.026,2.266589232,,,
02.028,2.203236916,,,
02.030,2.304600621,,,
02.032,2.431305252,,,
02.034,2.456646178,,,
02.036,2.203236916,,,
02.038,2.418634789,,,
02.040,2.58335081,,,
02.042,2.190566453,,,
02.044,2.241248306,,,
02.046,2.21590738,,,
02.048,2.266589232,,,
02.050,2.393293863,,,
02.052,2.393293863,,,
02.054,2.355282474,,,
02.056,2.266589232,,,
02.058,2.291930158,,,
02.060,2.17789599,,,
02.062,2.01317997,,,
02.064,2.139884601,,,
02.066,2.190566453,,,
02.068,2.405964326,,,
02.070,2.494657568,,,
02.072,2.469316642,,,
02.074,2.443975715,,,
02.076,2.203236916,,,
02.078,2.01317997,,,
02.080,2.203236916,,,
02.082,2.304600621,,,
02.084,2.253918769,,,
02.086,2.355282474,,,
02.088,2.431305252,,,
02.090,2.519998494,,,
02.092,2.519998494,,,
02.094,2.431305252,,,
02.096,2.355282474,,,
02.098,2.253918769,,,
02.100,1.734429782,,,
02.102,2.01317997,,,
02.104,2.393293863,,,
02.106,2.304600621,,,
02.108,2.266589232,,,
